set,kind,market_id,title,prefilter,prefilter_family,market_slug,event_slug,event_title
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x6c570bcb0088e0e84b111d5b7a5fc714fec2945e94fc8dfab4db3fcc20b27fcb,Counter-Strike: Liquid vs Vitality - Map 2 Winner,EXCLUDE,sports_set_map,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x9ea3571193e7e9ecf01e7172f9fc1d926aae9978b12124a447bed8387af07ce0,"Bitcoin Up or Down - April 17, 12:10PM-12:15PM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x5fc8ce1d3bdc333400e4e6e70bcfd66a0c99fe3581277cb075482e3cc3f4ed3f,Will the highest temperature in Wellington be 16°C or higher on August 11?,EXCLUDE,weather,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x4159820b33bb17e01c6ae6b741f93a2d1db891f8c9f38661b16d72c90540899e,Will Inter Miami CF win on 2026-08-19?,EXCLUDE,sports_match_date,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xb70373355700feb99fa0c5b87b3b54feeebd6a05419817fe6ab0b1005f3a5ce7,"Bitcoin Up or Down - July 28, 10:00AM-10:15AM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xbfef8a01f2e96af42f4e0bcdbacfa714b2ca7ee1563400baab60f50ad9ebde2b,Set Handicap: Landaluce (-1.5) vs Atmane (+1.5),EXCLUDE,sports_line,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xe4e1665f9ec8dc2834e25d348e14c34b13788b1d89942b79634284eb20ee5cbd,Valorant: Gentle Mates vs FUT Esports - Map 1 Winner,EXCLUDE,sports_set_map,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xcb573bac151af6aa7a444cd40bcd497bc53752a428d394a114d0b8329e7fbd83,"Ethereum Up or Down - September 13, 2:30AM-2:45AM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xc0a6b14fb0d174bc57ffc264a527a883ed0bd7d72cdd2d0a82fc57ab7dc8d436,"Solana Up or Down - May 14, 2:00AM-2:05AM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x03af247b724f77264777ee3ae60020f7520000000000000000000000000000,Taylor Fritz vs. Alexander Zverev: Total Sets O/U 3.5 AND Flavio Cobolli vs. Arthur Fery: Total Sets O/U 3.5 AND Wimbledon ATP: Taylor Fritz vs Alexander Zverev,EXCLUDE,sports_line,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xa033f85a95b4d68263294235e5632f2ffe927cfbf0ff82b595155ac428a11b41,"Bitcoin above 76,400 on May 19, 12AM ET?",EXCLUDE,crypto_price_level,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xe311c89b13ef4c3c7d65b3695c09a3bfc1fdfded00ee156364fe56ee5681239e,Will Galatasaray SK win on 2025-12-09?,EXCLUDE,sports_match_date,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x0b7efcab9754408f0636b061dce7f11ed7bbb63b21783a1b714c9913be8ef216,"Bitcoin Up or Down - April 9, 8:00AM-8:15AM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xfbc3834e766553c95960fa7c7a55c0fd7285a9912fcf97532227393d0979db2d,"HYPE Up or Down - April 9, 1PM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x953243d4012bb9cb99ecd3158b615f2390a60037c72cf92ef65dd51054f955e6,KF Shkëndija 79 vs. Europa FC: O/U 2.5,EXCLUDE,sports_line,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x1b3823f13f0181115d0122a558e917692310714720dc4cabb11809fee7254235,"Solana Up or Down - January 11, 6:00AM-6:15AM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x32b1d90ce580f78e81592feeb38706fe3af577b0d5b5ed1c8505d6612dca885b,Counter-Strike: BORRACHEIROS vs BESTIA Academy - Map 1 Winner,EXCLUDE,sports_set_map,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x03a2cc3815f375c6f45a26c7eb22cf032d0000000000000000000000000000,Toronto Blue Jays vs. Washington Nationals: O/U 9.5 AND Atlanta Braves vs. New York Mets: O/U 8.5 AND Arizona Diamondbacks vs. Pittsburgh Pirates: O/U 9.5 AND Philadelphia Phillies vs. Miami Marlins: O/U 7.5 AND Baltimore Orioles vs. Detroit Tigers: O/U 8.5,EXCLUDE,sports_line,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x573f8323451a4d2412644912d5c0ff26cf7df8921d094852f3ef8d4fd734b8d4,"Ethereum Up or Down - October 7, 12AM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x66c9c3e03370bbcc05ec8a45b54907688713da1cf5dda46668392ac60c26f189,"Bitcoin Up or Down - March 7, 8:45AM-9:00AM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xc4cda2b47e5f3f6ed997ef705d4e309a9833a8b88412658fe803f59909fa8a20,Will Slovakia U21 vs. Italy U21 end in a draw?,EXCLUDE,sports_line,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xd0ae8f86581592899e0458adf4e6e044d3f49a96283de02d31ac199da969d7c4,"Bitcoin Up or Down - March 6, 9:40PM-9:45PM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x6eda76a85314416229a20bb3e87754cae63a24c9396a7935a6b9982d8645b8e4,Will the price of XRP be above $1.80 on December 3?,EXCLUDE,crypto_price_level,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x64b9dcb215c3088854156e89235feb4430c1c4f3708f18b1d74c4fd06bb930b1,"Bitcoin Up or Down - July 24, 8:05AM-8:10AM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x4f6a5f14ca63ea465128895101ed15024c0f83c2e01111249df4744dfdabe141,"Bitcoin Up or Down - July 6, 4:05AM-4:10AM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x64ccd3a051f7d964fc56f488d9aba2a195a0b5bc639266134a25be436deee005,"Bitcoin Up or Down - November 29, 4:15AM-4:30AM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xa890ce4253fe24774cafc1f79b9e219a4bcc1b2999dcc840ca2c1e7cadff6d07,Magic vs. Celtics: O/U 216.5,EXCLUDE,sports_line,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x3d331e4953b651447d8930c5983608cd1144283ba46ae28519ce6bdc53774f08,Exact Score: Portland Timbers 2 - 0 Los Angeles Galaxy?,EXCLUDE,sports_line,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x83d75187dc1b347f3ec8faab98d8a55983a2a2cb50262672734936acde6c042e,Will the highest temperature in Amsterdam be 19°C on May 3?,EXCLUDE,weather,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x8e1e2994f2abf311501afa5bac825934f7a177d044cd2a6ae28080de82388177,Will CD Mirandés win on 2025-12-08?,EXCLUDE,sports_match_date,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x1f6f16c6b2014c1fabe42da5b22c5265d70b3f0c1252bb6c52ba983d1f7534f6,"Ethereum Up or Down - June 30, 12:40PM-12:45PM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x5939f151ab3b90b02d47e6d0b93567f7ffb62c3abac31d5efcda53e449779a64,"Bitcoin Up or Down - August 2, 9:45AM-9:50AM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x57d07a98ac8bd3fbd08ca21c656ab04150197564f0fc6d964d2eaa66cf8158bd,"Bitcoin Up or Down - February 14, 8:20PM-8:25PM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x3602beb5700f3bac6869d96a773707077d779f2c0a859b7d88df98a5c54367ca,Will the highest temperature in Munich be 12°C on April 22?,EXCLUDE,weather,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x52b61f2d6fce99895d4d86c8b83767685ebbb7c1e45a5bdbe60a8da2c268a068,Will the highest temperature in Hong Kong be 30°C on June 3?,EXCLUDE,weather,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xece5590f3a3956a0f851f67e0bdb87beaf8b331d0603f10c6070231beb30b4ac,"XRP Up or Down - May 14, 5AM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xac33f35d8d6118b84f3c0ba946878d4de9d8f4d0f9680d838b4e6439457a507e,"Ethereum Up or Down - July 2, 6:00PM-6:05PM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x51e03224fd5d10df861fc0f56c709a417d1f1b6171bab10d10d4c5c71e677e7b,ICC Cricket World Cup League Two: Nepal vs Scotland,EXCLUDE,sports_league,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xa011baf3e4ff75e8d8239c4565b6b0342e09b7dd553481112d1d2faf3e673e7f,Will the highest temperature in Wellington be 9°C on August 16?,EXCLUDE,weather,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xb55db81a60e3750b05736ff9b942f82dd70a479b334410b026069db448791681,Will Crude Oil (CL) hit (LOW) $90 by end of June?,EXCLUDE,stocks,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x7e5be636c59cce56f9d188b2a5b824138af7c3c62e0abd23d729f05dd092e724,"Ethereum Up or Down - August 9, 7:10PM-7:15PM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x7db59516c90c9927b5428d15ac952b235a9e83c8360866245e2938c6040884c5,Dota 2: Xtreme Gaming vs Heroic - Game 1 Winner,EXCLUDE,sports_set_map,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xfd8224ee1922907881769c5c558878545a08ce8d789cb43083b22ecacbbe3b90,Detroit Tigers vs. Pittsburgh Pirates: O/U 9.5,EXCLUDE,sports_line,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x84f74f1799460207275c2dcb56345220a6d1a387bcc5f000953c5279abe9e074,UFC 319: Green vs. Ferreira,EXCLUDE,sports_league,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x0523a0ed70e99f805570fa4146aa6fcc8005eaf5b4a4fb00611903a6c6d1f5d9,"Bitcoin Up or Down - June 16, 12:30PM-12:45PM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xbbb17e2f3c29afc97ca61c3fb3ff4a65e8d78ca697d814697e71b096d0e28a60,"Dogecoin Up or Down - April 16, 11:10PM-11:15PM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x1d15ca70c93da7338e6134144dd19a41a8120f8a1ad1bca067478cdbf6d5b18a,LoL: Myth Esports vs Dynasty - Game 1 Winner,EXCLUDE,sports_set_map,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x03703389484df3299bd246b019860476fc0000000000000000000000000000,Croatia Open: Roman Andres Burruchaga vs Daniel Merida Aguilar AND Swedish Open: Adolfo Vallejo vs Stefano Travaglia AND Set Handicap: Collignon (-1.5) vs Vacherot (+1.5) AND Swiss Open: Juan Manuel Cerundolo vs Casper Ruud,EXCLUDE,sports_line,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x999e6d381c817110a309c7075e0fbe40e9f1e749adf41582b5ef29e3bd1744f1,Will the price of XRP be above $2.76 on September 4 at 8PM ET?,EXCLUDE,crypto_price_level,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xc45ac94593f66e76cf444726dd841545eb4e7c8672ad060188f9ef6b3b1425a9,Leandro Trossard: 2+ assists,EXCLUDE,sports_prop,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x883e25d922c90f9e77ce831ca8de2e97cbf4b9b37a8e3aff5ad3f03e463d8493,Will the highest temperature in Atlanta be between 58-59°F on March 4?,EXCLUDE,weather,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x7ec2bd74dbc242d9f1ff06aad50f903524d373d0919cce79d0ef6c6afb0bba84,Rockets vs. Warriors: O/U 223.5,EXCLUDE,sports_line,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x62d41142287d86725afc97d7187cff10837fc2d18ce0296e5e9cdaaac8b0d849,"Ethereum above 1,600 on June 28, 12AM ET?",EXCLUDE,crypto_price_level,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xe6620da713e756b9508d93161c6c5764a3f3f145e5946b03054be0d7964b8a3f,"Will Bitcoin dip to $66,000 March 9-15?",EXCLUDE,crypto_price_level,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xf5efd83a9b59d4440605a4341de20de2b27f3248daa0e77dcf54ebd1602b74a8,Yokohama FC vs. RB Ōmiya Ardija: O/U 3.5,EXCLUDE,sports_line,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x42b7c9aa9c03c68a9b3106772ce905022533076a08a1ee51951ac31fb4bd1ef0,"Ethereum Up or Down - July 13, 7:35PM-7:40PM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x0543b5c295b57e164722cc56c129c87c85e2beca37c09130c0e892627897ad1c,Spread: Georgia Bulldogs (-37.5),EXCLUDE,sports_line,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x1ae3ca0d3086eb5be4f9373228d9ffd16119784506c3348758a9d8da7f91d281,Will CA Aldosivi win on 2026-08-02?,EXCLUDE,sports_match_date,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x6b24bfc422671237a24cff5078999d350a513c1d1c11ae652ae2986fb198f7af,Jaylen Brown: Rebounds O/U 5.5,EXCLUDE,sports_line,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x1467578c0990b3cb6b13db8f6439969442c1c305ce0071e91bf3ff2215847456,Counter-Strike: Betclic Apogee Esports vs INOX Division - Map 1 Winner,EXCLUDE,sports_set_map,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x17a2cd35d3d1282ae0e9695c9c230fe49b1191cfa5a77a06bea990062d40d48e,"Bitcoin Up or Down - April 6, 7:25PM-7:30PM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xdc69ef21d7830e9931d78d36d2da0c452a53d8033d70fdfd805d5c9d33bb27a3,"Ethereum Up or Down - October 11, 6:15AM-6:30AM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xe7cc74b6bcb196c267c56fabdb8abbd6af1e556ad5b3ea8922331dffe1c6c67a,"Ethereum Up or Down - September 13, 5:00AM-5:15AM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x877a09cd3149f4625bff8c2d81f163e0f4dfc907129a0bb9d60f7a5eea42f810,"Bitcoin Up or Down - April 18, 2:10PM-2:15PM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xf656cf9c2390d92527023b97273f8a3279a751135d28f157fe8ad98e856f3f50,Exact Score: France 2 - 1 Spain?,EXCLUDE,sports_line,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xcc807952b4460db48fa140685a85076471b511409ee312e22c3948e513e270ea,"Bitcoin Up or Down - March 27, 8:40PM-8:45PM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x428030d95db555cef224ce2b7df35d85ad2a14ecaf6ded4c772cc6fc12f88183,"Bitcoin Up or Down - April 26, 12:10PM-12:15PM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x0c7af1f617cdee4bf21d6ee192d2df0226c92e0efcea213dadfef34acf437ba1,"Will S&P Global say ""Rating"" during earnings call?",EXCLUDE,stocks,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xc82376c45e14dffe1a2981be9477f64f7a546d5dc8345569f899c73b6253be5f,"XRP Up or Down - February 25, 2:40AM-2:45AM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x10a009e86446a62da68843d7fb6c0bc384b2915c44d2b52a3c1d502ffd074033,"XRP Up or Down - July 12, 6:45PM-7:00PM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x37f07b9acde99cf90598e7fadcd515ad0ed776f5311529a83a397ba402276778,Olympique de Marseille vs. FC Metz: O/U 3.5,EXCLUDE,sports_line,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x2db75bb9013a0a10f026d40dc9fc7a5542eaa092c399db9fd7da7f390a0e38d7,Miami Marlins vs. Philadelphia Phillies: O/U 7.5,EXCLUDE,sports_line,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xb2ded68202dbbb4b9399557425960858873a9355fbcb01f79ffe4afb5a952ca0,"XRP Up or Down - June 12, 6:45AM-6:50AM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x5bb866b0d3196f1267ea904ccf8f2f09be105ad664d51f04fb50c255bc89c5db,"Bitcoin Up or Down - May 19, 12:30AM-12:35AM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x5543c6cf6302efdaeba476e9a4cf5f26e30f742d0a07b1eb6397e4fa872d2ea7,"Bitcoin Up or Down - July 1, 11:00AM-11:05AM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x3d3ef82d8251456f6cfd832aa559abd4fd819c97ab879802818018d6ea336969,"Ethereum Up or Down - July 16, 4:45PM-4:50PM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x6b4975584f86098f9672c7d8dfd7ce2b185f582206727eaafd07285cf92dfeda,Will Bulgaria win on 2025-11-15?,EXCLUDE,sports_match_date,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x9f194c778a2d9c96ff9c8c9a4f3f4194d943a2176eac8adce5bd4f384ceeb68a,"Ethereum Up or Down - October 6, 1:45AM-2:00AM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x52935010a79929654f624b30ff470d2c24f28b3198e588c288b68ab237f57057,Raptors vs. Heat: O/U 235.5,EXCLUDE,sports_line,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xfb5171ef369579df05c64754e070c7c1163969940b3be73f930510e2198da637,"Ethereum Up or Down - July 2, 10:55AM-11:00AM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x6ead8f26300e350730ffdf708020a8bc46780c1214e40611bd50648c91131be3,"Bitcoin Up or Down - November 8, 4:45AM-5:00AM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x9a78f07e106861f2113be1e3831e81c7d25137a1ce4d0f6144178353b5c3b9c8,"Solana Up or Down - May 26, 2:05AM-2:10AM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xa0934a4fff09e4b1fc6dd81f5bb960218bdc1b1798b0100c225d12480135f136,"Ethereum Up or Down - May 22, 2:25AM-2:30AM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x3be004a89e48015b02643540b961315176d2e19492ba53620f81cb8b82728df8,"Ethereum Up or Down - July 6, 12AM ET",EXCLUDE,crypto_updown,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xe1c0227c2e9b8f3f2ad89767a4c67ea9eeab1c4d236da42eeaf252543d9e9450,Will 1. FC Magdeburg win on 2025-12-07?,EXCLUDE,sports_match_date,,,
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x07af521ae8565de0e3fa80bb68b2bf1a06c590afab208a5350d36dc80db416b7,"Ethereum Up or Down - April 8, 3:00AM-3:05AM ET",EXCLUDE,crypto_updown,,,
